UF,anomes,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
SE,201611,463349,1285957,402059,1187886,62080,188430,257377,761506,319457,949936
SE,201612,441787,1234707,383986,1140517,59566,181044,247507,734848,307073,915892
SE,201701,443087,1236389,397104,1168136,53876,169973,260408,770018,314284,939991
SE,201702,445416,1239578,398789,1170343,53762,168841,261914,772808,315676,941649
SE,201703,448465,1243785,401224,1173609,53828,168091,263969,776492,317797,944583
SE,201704,452806,1250047,404616,1178496,53687,166207,267082,782761,320769,948968
SE,201705,456285,1254445,407216,1181595,53668,164992,268624,784140,322292,949132
SE,201706,458687,1256443,408855,1182373,53768,164028,268353,779909,322121,943937
SE,201707,461208,1259383,410504,1183971,53962,163910,269143,780001,323105,943911
SE,201708,464702,1264325,412964,1187358,54181,163712,270266,780728,324447,944440
SE,201709,430055,1179535,384570,1112036,47891,144853,259883,755680,307774,900533
SE,201710,435957,1189139,388494,1118897,47611,143402,263285,762141,310896,905543
SE,201711,441935,1198508,391416,1124324,47298,142088,265834,767242,313132,909330
SE,201712,448526,1208386,394376,1129557,46915,140662,267774,770196,314689,910858
SE,201801,453869,1216064,397358,1134396,46552,139309,268683,769361,315235,908670
SE,201802,457625,1222063,400013,1138660,46430,138508,270539,772045,316969,910553
SE,201803,447044,1192494,390873,1110921,43333,129058,267426,760889,310759,889947
SE,201804,455096,1205276,396514,1120219,43598,128800,271119,767268,314717,896068
SE,201805,463638,1219135,402436,1130333,43760,128095,275483,775124,319243,903219
SE,201806,468170,1226228,405612,1135459,43794,127849,277500,777605,321294,905454
SE,201807,470854,1228971,407607,1137183,44558,130727,279319,779654,323877,910381
SE,201808,453033,1182271,395093,1098568,42151,122938,277845,773138,319996,896076
SE,201809,458396,1189770,398899,1103791,42362,122933,279737,773705,322099,896638
SE,201810,464541,1199171,403247,1110590,43294,124094,280193,770225,323487,894319
SE,201811,468698,1205319,405795,1114325,43598,124481,281210,770349,324808,894830
SE,201812,459463,1180059,396545,1089605,41297,118116,276858,758687,318155,876803
SE,201901,466621,1193065,400935,1099884,39719,114091,280351,766964,320070,881055
SE,201902,470965,1200808,403921,1105400,39737,113529,282227,770268,321964,883797
SE,201903,474044,1205638,406144,1108906,39734,113456,283341,770771,323075,884227
SE,201904,470165,1195093,402492,1098306,38595,109854,281516,765612,320111,875466
SE,201905,474922,1202574,406038,1104027,38611,109391,283903,769026,322514,878417
SE,201906,478489,1208482,408700,1108544,38700,109237,285670,771825,324370,881062
SE,201907,480750,1211886,410121,1110818,38848,109499,286269,772230,325117,881729
SE,201908,485470,1219130,412769,1114897,39034,109570,287354,772534,326388,882104
SE,201909,471873,1182642,401445,1082397,36709,103026,284474,764400,321183,867426
SE,201910,477063,1192120,404880,1089186,36959,103258,286414,767922,323373,871180
SE,201911,481222,1200004,407684,1095070,37130,103416,288102,771506,325232,874922
SE,201912,485370,1207583,410390,1100455,37412,103525,289520,774615,326932,878140
SE,202001,488150,1213177,414687,1109046,37520,103718,290310,776141,327830,879859
SE,202002,476814,1186864,406468,1088309,36340,100223,288726,772672,325066,872895
SE,202003,480455,1194028,409372,1093540,36599,100570,289914,775247,326513,875817
SE,202004,482049,1196050,410505,1094906,36697,100609,290529,775715,327226,876324
SE,202005,484039,1198966,412111,1097235,36897,100834,291192,776137,328089,876971
SE,202006,485651,1201608,413426,1099420,37118,101222,291570,776522,328688,877744
SE,202007,487228,1203840,414650,1101158,37319,101482,292020,776859,329339,878341
SE,202008,489098,1206640,416117,1103399,37583,101891,292698,777703,330281,879594
SE,202009,491218,1208908,417779,1105060,37978,102492,293307,777387,331285,879879
SE,202010,493779,1212447,419714,1107735,38302,102857,294310,778543,332612,881400
SE,202011,480929,1185160,411079,1086821,37019,99632,291273,771850,328292,871482
SE,202012,483124,1188787,412797,1089750,37241,99798,292292,773597,329533,873395
SP,201401,3434676,10876683,3008799,10036855,867471,3163679,1167737,3755049,2035208,6918728
SP,201402,3469414,10950656,3030461,10082496,866322,3152213,1176286,3769020,2042608,6921233
SP,201403,3514957,11050334,3058134,10144140,864214,3135438,1185814,3783412,2050028,6918850
SP,201404,3540128,11096105,3068535,10157612,859022,3109287,1187111,3774330,2046133,6883617
SP,201405,3559851,11128185,3074857,10159090,868631,3129621,1282388,4092935,2151019,7222556
SP,201406,3593062,11193542,3089331,10182102,867017,3116205,1284993,4085363,2152010,7201568
SP,201407,3627511,11268208,3106259,10218492,867230,3111439,1289515,4087627,2156745,7199066
SP,201408,3668287,11345068,3121761,10239902,865434,3097542,1292851,4078536,2158285,7176078
SP,201409,3620634,11161225,3062934,10031740,844602,3020448,1261509,3969273,2106111,6989721
SP,201410,3606187,11129762,3033544,9965144,832662,2990091,1244400,3919852,2077062,6909943
SP,201411,3633486,11185561,3047017,9990494,833081,2986092,1248582,3922348,2081663,6908440
SP,201412,3663815,11249204,3061946,10022437,834156,2985585,1252239,3924455,2086395,6910040
SP,201501,3390815,10279785,2839400,9198749,708774,2528293,1167294,3612754,1876068,6141047
SP,201502,3428036,10364228,2858880,9245543,710381,2529238,1174674,3626744,1885055,6155982
SP,201503,3469382,10455944,2880391,9295291,711994,2528409,1182423,3639403,1894417,6167812
SP,201504,3498565,10519443,2896132,9330107,712796,2525656,1188032,3647560,1900828,6173216
SP,201505,3530211,10583442,2911849,9360604,711864,2516229,1193589,3651298,1905453,6167527
SP,201506,3559882,10645771,2924868,9386614,712234,2510324,1190315,3629354,1902549,6139678
SP,201507,3423824,10161341,2785375,8890618,661665,2313967,1137374,3446626,1799039,5760593
SP,201508,3469600,10270497,2808846,8950628,664856,2317696,1136375,3430956,1801231,5748652
SP,201509,3505587,10355194,2826638,8995702,669008,2326140,1133547,3413293,1802555,5739433
SP,201510,3543071,10442779,2846518,9045747,673267,2335877,1133586,3404707,1806853,5740584
SP,201511,3581670,10525619,2865630,9089164,676475,2342105,1136751,3404559,1813226,5746664
SP,201512,3622697,10615118,2885386,9133318,678690,2344944,1141548,3407479,1820238,5752423
SP,201601,3429919,10086703,2801418,8878239,635229,2196378,1069137,3225223,1704366,5421601
SP,201602,3462938,10163649,2821588,8928092,638020,2202761,1080300,3251291,1718320,5454052
SP,201603,3505609,10264844,2849732,8998867,641204,2209669,1096763,3291441,1737967,5501110
SP,201604,3559543,10393156,2887687,9094368,645427,2218972,1119889,3348683,1765316,5567655
SP,201605,3603556,10498012,2918419,9172779,649080,2227227,1138205,3395038,1787285,5622265
SP,201606,3648441,10601992,2940657,9228394,672272,2323254,1207367,3630320,1879639,5953574
SP,201607,3704782,10734191,2974726,9313341,675326,2326312,1221297,3659859,1896623,5986171
SP,201608,3747728,10832257,2997750,9368567,656558,2231586,1161049,3434496,1817607,5666082
SP,201609,3786476,10923333,2885601,9072404,659649,2235914,1169769,3450127,1829418,5686041
SP,201610,3831557,11031532,2903073,9115148,662651,2238542,1174125,3447733,1836776,5686275
SP,201611,3859199,11096693,2911363,9137057,665007,2241881,1173840,3439922,1838847,5681803
SP,201612,3632216,10460801,2715789,8543383,620329,2085639,1113296,3260478,1733625,5346117
SP,201701,3664214,10534125,2930908,9104834,637958,2169944,1192539,3518095,1830497,5688039
SP,201702,3708418,10638029,2961659,9181202,641784,2178232,1210742,3562865,1852526,5741097
SP,201703,3759157,10755858,2996689,9269399,646410,2189250,1232321,3616197,1878731,5805447
SP,201704,3830987,10917074,3044793,9385688,652205,2201665,1261213,3683846,1913418,5885511
SP,201705,3881740,11035334,3078842,9468912,656406,2209982,1277353,3715587,1933759,5925569
SP,201706,3921785,11122775,3103009,9522440,659416,2212637,1276113,3691447,1935529,5904084
SP,201707,3975110,11240396,3133573,9593348,663347,2218622,1286536,3706851,1949883,5925473
SP,201708,4020096,11340198,3159589,9654390,667644,2226403,1295051,3720957,1962695,5947360
SP,201709,3579104,10048729,2807711,8551098,585997,1946469,1206373,3468166,1792370,5414635
SP,201710,3659159,10227609,2854512,8668463,592018,1961342,1232571,3530503,1824589,5491845
SP,201711,3729913,10375560,2889731,8755886,594930,1967825,1254932,3584633,1849862,5552458
SP,201712,3811135,10536889,2924328,8839373,597165,1971472,1276372,3634970,1873537,5606442
SP,201801,3868154,10656299,2962680,8936998,599207,1974637,1287536,3653932,1886743,5628569
SP,201802,3915457,10763877,2989908,9000954,601389,1977955,1303541,3687326,1904930,5665281
SP,201803,3785046,10360789,2864138,8596372,559033,1827764,1263482,3559656,1822515,5387420
SP,201804,3842336,10494540,2901604,8688101,563281,1836974,1285115,3608477,1848396,5445451
SP,201805,3917587,10670284,2951320,8810680,567798,1845412,1317029,3684228,1884827,5529640
SP,201806,3987741,10840102,2987124,8900600,571371,1852998,1331468,3713786,1902839,5566784
SP,201807,4051974,10995502,3019315,8978344,585314,1895889,1359317,3790804,1944631,5686693
SP,201808,3798089,10254680,2831067,8371148,554708,1791148,1340265,3732142,1894973,5523290
SP,201809,3877723,10442021,2875578,8484562,561130,1807533,1354955,3758237,1916085,5565770
SP,201810,3974829,10663000,2931774,8623658,559171,1795525,1362531,3746581,1921702,5542106
SP,201811,4035398,10787896,2961682,8690299,561647,1800474,1370816,3751110,1932463,5551584
SP,201812,3881379,10309786,2824081,8263861,520147,1666380,1326610,3627282,1846757,5293662
SP,201901,3946853,10458086,2878611,8417318,528907,1693663,1358276,3721984,1887183,5415647
SP,201902,4010835,10612687,2916049,8512819,532264,1701772,1379023,3768917,1911287,5470689
SP,201903,4064962,10743805,2949459,8596715,535537,1709770,1395056,3801732,1930593,5511502
SP,201904,4002058,10580767,2889807,8432756,515450,1645783,1371516,3745019,1886966,5390802
SP,201905,4063445,10725128,2928967,8530771,519204,1654899,1393291,3792940,1912495,5447839
SP,201906,4128169,10875470,2970337,8634264,523500,1665759,1416718,3845132,1940218,5510891
SP,201907,4176175,10979100,2998809,8701542,527128,1674546,1430500,3871883,1957628,5546429
SP,201908,4250722,11142549,3037159,8794397,530966,1682824,1446818,3901622,1977784,5584446
SP,201909,4024633,10433128,2851791,8189645,489747,1545567,1402153,3765124,1891900,5310691
SP,201910,4100624,10612569,2894018,8300043,495047,1559289,1422254,3810623,1917301,5369912
SP,201911,4153633,10736589,2925023,8379788,498090,1566923,1439461,3850161,1937551,5417084
SP,201912,4206308,10859041,2954061,8455169,500693,1573612,1455623,3888015,1956316,5461627
SP,202001,4240082,10936105,3023478,8630774,502042,1577027,1465554,3911012,1967596,5488039
SP,202002,4055016,10422628,2902829,8279493,480893,1509289,1448024,3867174,1928917,5376463
SP,202003,4113649,10564782,2942007,8368305,484092,1517711,1464152,3905350,1948244,5423061
SP,202004,4138816,10623553,2959814,8411836,485911,1522124,1474701,3928590,1960612,5450714
SP,202005,4173780,10704684,2989795,8484543,489011,1529577,1494179,3972975,1983190,5502552
SP,202006,4214318,10797057,3024097,8565741,492300,1536941,1516121,4021645,2008421,5558586
SP,202007,4257810,10890430,3059414,8645268,494970,1541692,1540493,4074746,2035463,5616438
SP,202008,4309737,11005936,3100687,8740113,498141,1548313,1568199,4134901,2066340,5683214
SP,202009,4347624,11087035,3129826,8804539,500649,1552653,1586595,4172378,2087244,5725031
SP,202010,4392003,11179288,3162036,8874094,502859,1555818,1607035,4213277,2109894,5769095
SP,202011,4169084,10594277,3018169,8458461,473062,1463857,1565313,4107984,2038375,5571841
SP,202012,4209597,10685553,3046577,8524275,475924,1470263,1582035,4142920,2057959,5613183
TO,201401,277131,885371,241242,826635,61455,227915,118832,411951,180287,639866
TO,201402,279037,888596,242163,828026,61351,227079,118792,410783,180143,637862
TO,201403,281620,893009,243322,829817,61124,225620,118487,408370,179611,633990
TO,201404,284085,897566,244446,831816,61095,224788,118209,406605,179304,631393
TO,201405,286507,901725,245532,833566,60565,220691,125826,432545,186391,653236
TO,201406,289091,906307,246563,835153,60646,220534,125623,430905,186269,651439
TO,201407,290466,908014,246866,834885,60416,219435,125250,428929,185666,648364
TO,201408,292931,912853,247915,837110,60614,219968,125064,427465,185678,647433
TO,201409,295032,916418,248719,838194,60733,220122,124846,425755,185579,645877
TO,201410,296723,920408,249420,840280,60893,220770,124686,424920,185579,645690
TO,201411,298280,923450,250076,841620,60991,220974,124674,424453,185665,645427
TO,201412,299601,925712,250446,842173,60937,220776,124502,423456,185439,644232
TO,201501,278268,864323,234403,791033,53258,195519,117304,400509,170562,596028
TO,201502,280839,869022,235457,793069,53380,195482,116881,398538,170261,594020
TO,201503,282853,873108,236343,795134,53657,196016,116125,395636,169782,591652
TO,201504,284046,875313,236788,795912,53711,195988,115783,393922,169494,589910
TO,201505,285782,878422,237485,797094,53617,195217,115376,391891,168993,587108
TO,201506,287396,880945,237909,797306,53539,194612,114078,386465,167617,581077
TO,201507,276887,850227,228738,767760,50738,184204,109636,371867,160374,556071
TO,201508,278875,853937,229496,769259,50886,184417,108815,368351,159701,552768
TO,201509,281055,857813,230416,770873,51122,184739,108116,365278,159238,550017
TO,201510,282903,861093,231322,772535,51303,184866,107681,363262,158984,548128
TO,201511,284660,864311,232154,774200,51512,185071,107446,362222,158958,547293
TO,201512,286788,868390,232854,775494,51694,185333,107157,360924,158851,546257
TO,201601,271586,834898,224509,756543,49286,178217,100081,346132,149367,524349
TO,201602,273293,838381,225444,758645,49286,178108,100664,347561,149950,525669
TO,201603,275497,842718,226634,761232,49368,178030,101248,348871,150616,526901
TO,201604,278043,847674,228097,764315,49456,177903,101816,349754,151272,527657
TO,201605,279723,850899,229052,766250,49552,178066,102210,350324,151762,528390
TO,201606,281443,853652,229752,767041,51542,186095,107348,368709,158890,554804
TO,201607,283100,856540,230462,768215,51586,185815,107136,367206,158722,553021
TO,201608,284730,859524,231142,769353,49962,178339,101583,345637,151545,523976
TO,201609,286190,862096,223456,750069,50036,178223,101465,344614,151501,522837
TO,201610,288002,864960,223483,749205,49845,177172,100905,341646,150750,518818
TO,201611,289472,867607,223539,748973,49873,176867,100595,340121,150468,516988
TO,201612,276378,834912,212638,718436,47364,168571,96128,327851,143492,496422
TO,201701,277925,838617,225641,750977,48236,172842,102196,350054,150432,522896
TO,201702,279920,842771,226818,753792,48218,172234,102932,352473,151150,524707
TO,201703,281640,845394,227640,754947,48159,171523,103445,353490,151604,525013
TO,201704,284471,849765,229194,757128,48078,170296,103922,353650,152000,523946
TO,201705,287593,855515,230839,760293,48235,170056,104065,353167,152300,523223
TO,201706,290139,860084,232136,762600,48627,170954,103270,349076,151897,520030
TO,201707,292316,864052,233066,764353,48774,171051,103091,347939,151865,518990
TO,201708,294622,868127,234020,766011,48880,171051,103133,347293,152013,518344
TO,201709,270061,802222,214781,709163,44369,155913,97887,333508,142256,489421
TO,201710,274012,810450,216562,713603,44468,156079,98480,334742,142948,490821
TO,201711,277684,817810,218008,717078,44362,155518,99168,336476,143530,491994
TO,201712,282260,827285,219632,721470,44083,154327,99825,338173,143908,492500
TO,201801,285794,834895,221491,726536,43961,153884,99912,337753,143873,491637
TO,201802,288720,840719,222993,729715,43887,153353,100409,338341,144296,491694
TO,201803,280448,818514,216017,708848,41583,145428,98091,331338,139674,476766
TO,201804,283649,824957,217766,712633,41721,145468,98606,331879,140327,477347
TO,201805,288152,834575,220388,718981,41751,145006,99930,335462,141681,480468
TO,201806,291903,841998,222537,723786,41857,144920,100371,335871,142228,480791
