UF,anomes,ibge,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
PR,201409,164165836,1312627,3975900,1033643,3396513,300716,1080212.0,325353.0,1029996.0,626069.0,2110208.0
PR,201410,164165836,1318100,3999446,1032696,3403809,298768,1076605.0,323383.0,1024783.0,622151.0,2101388.0
PR,201411,164165836,1320642,3999538,1030677,3393115,296291,1066804.0,321402.0,1015912.0,617693.0,2082716.0
PR,201412,164165836,1324514,4003149,1030447,3386999,294417,1058832.0,319377.0,1006984.0,613794.0,2065816.0
PR,201501,164165836,1196593,3594196,930659,3054621,237729,866961.0,285403.0,892216.0,523132.0,1759177.0
PR,201502,164165836,1203350,3606618,931361,3053141,235994,859797.0,283310.0,884302.0,519304.0,1744099.0
PR,201503,164165836,1214072,3629597,934381,3058316,235079,854739.0,280588.0,873293.0,515667.0,1728032.0
PR,201504,164165836,1223062,3649706,937577,3065066,234236,850137.0,278375.0,864024.0,512611.0,1714161.0
PR,201505,164165836,1233379,3671319,941084,3071077,232866,842768.0,276550.0,855469.0,509416.0,1698237.0
PR,201506,164165836,1240829,3686162,942692,3071873,230763,832799.0,272794.0,840796.0,503557.0,1673595.0
PR,201507,164165836,1198290,3548555,901792,2933538,215813,775867.0,257533.0,790319.0,473346.0,1566186.0
PR,201508,164165836,1209854,3575973,906183,2943660,214641,769082.0,254705.0,778295.0,469346.0,1547377.0
PR,201509,164165836,1218891,3596647,910151,2952532,214376,766469.0,253140.0,770955.0,467516.0,1537424.0
PR,201510,164165836,1227090,3614725,913621,2959427,214222,764274.0,251834.0,764476.0,466056.0,1528750.0
PR,201511,164165836,1233967,3629909,915956,2963912,214019,762375.0,250599.0,759377.0,464618.0,1521752.0
PR,201512,164165836,1243316,3651244,920000,2972377,213904,760589.0,251377.0,759742.0,465281.0,1520331.0
PR,201601,164165836,1160607,3440970,894445,2903881,199983,714231.0,227814.0,705620.0,427797.0,1419851.0
PR,201602,164165836,1168316,3458978,898469,2913626,200116,714306.0,229890.0,711139.0,430006.0,1425445.0
PR,201603,164165836,1180459,3488816,905688,2932027,200605,714454.0,232885.0,718774.0,433490.0,1433228.0
PR,201604,164165836,1195174,3524046,914601,2954663,201095,714457.0,236352.0,726917.0,437447.0,1441374.0
PR,201605,164165836,1204909,3547576,920614,2969667,201587,714932.0,238807.0,732320.0,440394.0,1447252.0
PR,201606,164165836,1216118,3572989,925552,2980928,216375,771883.0,257429.0,798380.0,473804.0,1570263.0
PR,201607,164165836,1230571,3607368,932373,2998015,215929,768192.0,258833.0,799860.0,474762.0,1568052.0
PR,201608,164165836,1241045,3631600,936013,3006248,200139,703787.0,240679.0,730954.0,440818.0,1434741.0
PR,201609,164165836,1249707,3651642,874601,2840903,199637,700421.0,240717.0,729383.0,440354.0,1429804.0
PR,201610,164165836,1259602,3673912,874631,2839336,199149,696328.0,240453.0,725446.0,439602.0,1421774.0
PR,201611,164165836,1266365,3689334,874940,2839641,199303,695727.0,240154.0,722328.0,439457.0,1418055.0
PR,201612,164165836,1187275,3476763,814500,2657793,186021,649634.0,226101.0,682106.0,412122.0,1331740.0
PR,201701,164165836,1193304,3490880,906449,2905016,198583,700364.0,246819.0,753735.0,445402.0,1454099.0
PR,201702,164165836,1203982,3517220,912863,2922004,198907,700327.0,250429.0,764170.0,449336.0,1464497.0
PR,201703,164165836,1216765,3548740,920658,2942753,199878,702247.0,254150.0,774282.0,454028.0,1476529.0
PR,201704,164165836,1233108,3586568,929713,2965242,200292,701809.0,258250.0,784486.0,458542.0,1486295.0
PR,201705,164165836,1246158,3615338,936439,2980561,200438,700337.0,260745.0,788800.0,461183.0,1489137.0
PR,201706,164165836,1256390,3636171,941559,2990535,200178,696452.0,260712.0,784291.0,460890.0,1480743.0
PR,201707,164165836,1268403,3660590,947286,3001579,200460,695450.0,262851.0,787066.0,463311.0,1482516.0
PR,201708,164165836,1281759,3689053,953467,3015379,200940,695299.0,265050.0,791176.0,465990.0,1486475.0
PR,201709,164165836,1136425,3262575,844438,2667784,178315,616561.0,247920.0,742833.0,426235.0,1359394.0
PR,201710,164165836,1159569,3312752,855512,2695226,179143,617738.0,253142.0,755587.0,432285.0,1373325.0
PR,201711,164165836,1179609,3355314,864358,2717188,179917,619333.0,257224.0,765279.0,437141.0,1384612.0
PR,201712,164165836,1202206,3402438,873492,2739058,180594,620437.0,261129.0,773727.0,441723.0,1394164.0
PR,201801,164165836,1214632,3428380,883435,2765283,180771,619882.0,262953.0,776580.0,443724.0,1396462.0
PR,201802,164165836,1227973,3458528,890341,2781671,181099,619662.0,266604.0,785215.0,447703.0,1404877.0
PR,201803,164165836,1182048,3320611,852582,2657232,169905,578971.0,260139.0,764601.0,430044.0,1343572.0
PR,201804,164165836,1199378,3360224,862119,2680398,170757,580473.0,264463.0,774258.0,435220.0,1354731.0
PR,201805,164165836,1219663,3406929,872726,2706804,171301,580942.0,269836.0,786996.0,441137.0,1367938.0
PR,201806,164165836,1232457,3435004,878451,2719583,171622,580825.0,271621.0,789256.0,443243.0,1370081.0
PR,201807,164165836,1244767,3461164,885078,2733933,177375,600106.0,278135.0,807569.0,455510.0,1407675.0
PR,201808,164165836,1154679,3192280,823534,2530083,168730,569495.0,274936.0,797704.0,443666.0,1367199.0
PR,201809,164165836,1176071,3239698,834805,2557400,169815,571583.0,277766.0,801133.0,447581.0,1372716.0
PR,201810,164165836,1201737,3296974,847795,2589215,166326,557978.0,277619.0,792552.0,443945.0,1350530.0
PR,201811,164165836,1221053,3336136,855337,2605844,166503,557598.0,279246.0,792909.0,445749.0,1350507.0
PR,201812,164165836,1177125,3195875,818304,2486057,156220,523238.0,272227.0,773102.0,428447.0,1296340.0
PR,201901,164165836,1192062,3228848,832994,2528751,160564,537346.0,278891.0,794382.0,439455.0,1331728.0
PR,201902,164165836,1209262,3269518,842276,2551730,161381,539030.0,282944.0,803258.0,444325.0,1342288.0
PR,201903,164165836,1224916,3305961,850997,2573248,162147,540535.0,285867.0,808184.0,448014.0,1348719.0
PR,201904,164165836,1214066,3273999,840467,2540204,157791,525299.0,283839.0,802468.0,441630.0,1327767.0
PR,201905,164165836,1230897,3312233,850013,2563645,158519,526543.0,287859.0,811102.0,446378.0,1337645.0
PR,201906,164165836,1247642,3350096,859455,2587020,159381,528655.0,291894.0,819349.0,451275.0,1348004.0
PR,201907,164165836,1262037,3381323,866958,2604946,160081,530387.0,294083.0,822715.0,454164.0,1353102.0
PR,201908,164165836,1280388,3420251,874263,2621793,160661,530885.0,296247.0,825075.0,456908.0,1355960.0
PR,201909,164165836,1216338,3216432,823070,2452122,150649,496879.0,289756.0,805919.0,440405.0,1302798.0
PR,201910,164165836,1237484,3266413,834857,2482880,151809,499414.0,294076.0,815586.0,445885.0,1315000.0
PR,201911,164165836,1253488,3304828,843516,2505876,152599,501032.0,297476.0,823715.0,450075.0,1324747.0
PR,201912,164165836,1268294,3339554,851111,2525650,153375,502998.0,300275.0,829628.0,453650.0,1332626.0
PR,202001,164165836,1275361,3355612,871726,2578911,153768,504068.0,301647.0,832833.0,455415.0,1336901.0
PR,202002,164165836,1227734,3218177,839548,2483632,149261,489268.0,299623.0,827642.0,448884.0,1316910.0
PR,202003,164165836,1245352,3260515,851674,2509534,150278,492098.0,302524.0,834171.0,452802.0,1326269.0
PR,202004,164165836,1251960,3275214,856390,2520735,150873,493360.0,304940.0,839680.0,455813.0,1333040.0
PR,202005,164165836,1265920,3306540,868584,2549182,152525,497107.0,310844.0,852457.0,463369.0,1349564.0
PR,202006,164165836,1283687,3347194,883311,2584083,154475,501913.0,317125.0,865413.0,471600.0,1367326.0
PR,202007,164165836,1297119,3376582,894120,2608815,155772,504954.0,321985.0,875029.0,477757.0,1379983.0
PR,202008,164165836,1312909,3411685,905619,2635657,157115,507918.0,326922.0,885066.0,484037.0,1392984.0
PR,202009,164165836,1323189,3433765,913054,2652365,157917,509572.0,329860.0,890450.0,487777.0,1400022.0
PR,202010,164165836,1336860,3463251,922457,2673664,158962,511400.0,333543.0,897282.0,492505.0,1408682.0
PR,202011,164165836,1280110,3311015,888520,2570468,152591,490792.0,327294.0,881644.0,479885.0,1372436.0
PR,202012,164165836,1291139,3336116,895823,2587799,153505,492799.0,330104.0,887497.0,483609.0,1380296.0
PR,202105,164165836,1358793,3480295,958139,2735554,159871,504076.0,353715.0,936333.0,513586.0,1440409.0
PR,202106,164165836,1372020,3508597,967156,2755975,161017,506447.0,357496.0,943542.0,518513.0,1449989.0
PR,202107,164165836,1389908,3546808,979142,2782964,162358,508808.0,361995.0,951700.0,524353.0,1460508.0
PR,202108,164165836,1403523,3575644,987692,2802056,163498,511031.0,364983.0,956515.0,528481.0,1467546.0
PR,202109,164165836,1416633,3603677,995462,2819759,164546,513322.0,367288.0,959839.0,531834.0,1473161.0
PR,202110,164165836,1430745,3633219,1003714,2837828,165681,515629.0,369322.0,961979.0,535003.0,1477608.0
PR,202111,164165836,1461010,3694738,1024782,2881869,169912,524458.0,376031.0,972085.0,545943.0,1496543.0
PR,202112,164165836,1476441,3725125,1035681,2903761,172113,528973.0,379794.0,977699.0,551907.0,1506672.0
RJ,201401,30388739,1577731,4853763,1433270,4613328,353447,1227872.0,769659.0,2458785.0,1123106.0,3686657.0
RJ,201402,30388739,1589271,4875807,1440410,4627179,353776,1226883.0,771454.0,2458418.0,1125230.0,3685301.0
RJ,201403,30388739,1603251,4902066,1448723,4643371,354240,1225350.0,772283.0,2454171.0,1126523.0,3679521.0
RJ,201404,30388739,1615590,4925741,1456674,4659309,354838,1224411.0,773794.0,2452448.0,1128632.0,3676859.0
RJ,201405,30388739,1624905,4943045,1462577,4670767,347142,1189208.0,821639.0,2608833.0,1168781.0,3798041.0
RJ,201406,30388739,1640988,4973557,1473012,4691302,348532,1190591.0,824418.0,2609216.0,1172950.0,3799807.0
RJ,201407,30388739,1655356,5002516,1482534,4711579,350160,1193886.0,827920.0,2613313.0,1178080.0,3807199.0
RJ,201408,30388739,1675309,5044952,1496087,4742408,352943,1200385.0,832487.0,2619152.0,1185430.0,3819537.0
RJ,201409,30388739,1687209,5057729,1503950,4748043,354909,1201408.0,833129.0,2610452.0,1188038.0,3811860.0
RJ,201410,30388739,1702921,5103830,1514194,4783498,357488,1211902.0,836039.0,2618013.0,1193527.0,3829915.0
RJ,201411,30388739,1715496,5130416,1522267,4801917,359433,1216681.0,838363.0,2620419.0,1197796.0,3837100.0
RJ,201412,30388739,1725278,5150965,1528241,4815340,360823,1220061.0,838573.0,2616817.0,1199396.0,3836878.0
RJ,201501,30388739,1557284,4601626,1378707,4309967,293221,992773.0,769385.0,2378715.0,1062606.0,3371488.0
RJ,201502,30388739,1566945,4622214,1384815,4324318,294975,997269.0,770609.0,2379716.0,1065584.0,3376985.0
RJ,201503,30388739,1578761,4647200,1391736,4340721,296846,1001595.0,771417.0,2378341.0,1068263.0,3379936.0
RJ,201504,30388739,1589908,4671637,1398947,4358105,298312,1004802.0,773276.0,2380229.0,1071588.0,3385031.0
RJ,201505,30388739,1603582,4701652,1407898,4379858,299679,1007774.0,776196.0,2384134.0,1075875.0,3391908.0
RJ,201506,30388739,1613586,4721049,1412544,4389099,300171,1007025.0,772639.0,2367731.0,1072810.0,3374756.0
RJ,201507,30388739,1544101,4501844,1344232,4169103,280147,935810.0,731989.0,2235590.0,1012136.0,3171400.0
RJ,201508,30388739,1559283,4535539,1351824,4188700,282076,940088.0,728511.0,2219774.0,1010587.0,3159862.0
RJ,201509,30388739,1570834,4560142,1358111,4203690,284512,945958.0,725408.0,2206353.0,1009920.0,3152311.0
RJ,201510,30388739,1581364,4582500,1363625,4216930,287028,952448.0,722415.0,2193850.0,1009443.0,3146298.0
RJ,201511,30388739,1592604,4606613,1370296,4232732,288909,956910.0,722745.0,2191698.0,1011654.0,3148608.0
RJ,201512,30388739,1604720,4631329,1376914,4247796,290731,961139.0,722667.0,2187620.0,1013398.0,3148759.0
RJ,201601,30388739,1525313,4423830,1332591,4114754,274129,909060.0,687978.0,2094847.0,962107.0,3003907.0
RJ,201602,30388739,1533927,4441840,1337492,4126200,274808,910915.0,690569.0,2100240.0,965377.0,3011155.0
RJ,201603,30388739,1547689,4471721,1346206,4147273,275021,910760.0,696801.0,2115407.0,971822.0,3026167.0
RJ,201604,30388739,1565907,4511260,1358080,4176022,275335,910629.0,705804.0,2137236.0,981139.0,3047865.0
RJ,201605,30388739,1581872,4546735,1368256,4201683,276002,911460.0,713024.0,2156194.0,989026.0,3067654.0
RJ,201606,30388739,1597105,4577918,1375249,4218101,278709,930111.0,745772.0,2264731.0,1024481.0,3194842.0
RJ,201607,30388739,1615052,4616972,1385195,4242788,279079,928518.0,748730.0,2269928.0,1027809.0,3198446.0
RJ,201608,30388739,1625658,4638658,1390674,4255117,277403,909261.0,716809.0,2157648.0,994212.0,3066909.0
RJ,201609,30388739,1636640,4664253,1356292,4176622,278038,909812.0,719304.0,2163225.0,997342.0,3073037.0
RJ,201610,30388739,1650096,4692915,1362157,4189600,279160,910925.0,719163.0,2155771.0,998323.0,3066696.0
RJ,201611,30388739,1657654,4708224,1364912,4195356,280193,912806.0,717625.0,2147099.0,997818.0,3059905.0
RJ,201612,30388739,1541366,4404885,1270551,3922476,260043,848409.0,679376.0,2034389.0,939419.0,2882798.0
RJ,201701,30388739,1549882,4422786,1332864,4070040,258398,854491.0,716518.0,2153633.0,974916.0,3008124.0
RJ,201702,30388739,1560055,4443806,1340703,4087086,258859,854420.0,722244.0,2166538.0,981103.0,3020958.0
RJ,201703,30388739,1570714,4466759,1349052,4105940,259527,855106.0,728421.0,2181052.0,987948.0,3036158.0
RJ,201704,30388739,1588019,4503173,1362961,4136720,260209,854658.0,739465.0,2207187.0,999674.0,3061845.0
RJ,201705,30388739,1603149,4534072,1374483,4161360,260763,854289.0,747221.0,2223070.0,1007984.0,3077359.0
RJ,201706,30388739,1617605,4560481,1384818,4180541,261222,852299.0,750112.0,2221543.0,1011334.0,3073842.0
RJ,201707,30388739,1640977,4602368,1398267,4207569,262120,851763.0,757681.0,2235419.0,1019801.0,3087182.0
RJ,201708,30388739,1664134,4645169,1412191,4236374,263480,852979.0,765937.0,2251877.0,1029417.0,3104856.0
RJ,201709,30388739,1481212,4117689,1254422,3754686,225798,727268.0,710822.0,2090309.0,936620.0,2817577.0
RJ,201710,30388739,1523507,4199233,1282034,3815189,228201,730771.0,730156.0,2133460.0,958357.0,2864231.0
RJ,201711,30388739,1555521,4259595,1301496,3858109,229120,731000.0,745020.0,2167406.0,974140.0,2898406.0
RJ,201712,30388739,1593909,4325025,1318872,3896336,229098,728967.0,757449.0,2195282.0,986547.0,2924249.0
RJ,201801,30388739,1621597,4373729,1336221,3934362,229364,727876.0,765258.0,2209185.0,994622.0,2937061.0
RJ,201802,30388739,1640494,4410289,1348966,3961307,229709,727166.0,774901.0,2229286.0,1004610.0,2956452.0
RJ,201803,30388739,1580243,4226323,1293846,3784412,211273,663729.0,756593.0,2167154.0,967866.0,2830883.0
RJ,201804,30388739,1605491,4280156,1313109,3828259,212252,664353.0,771615.0,2202021.0,983867.0,2866374.0
RJ,201805,30388739,1637660,4348554,1338066,3884440,213501,665022.0,791752.0,2249176.0,1005253.0,2914198.0
RJ,201806,30388739,1660269,4394788,1354436,3920540,214807,666856.0,802843.0,2273173.0,1017650.0,2940029.0
RJ,201807,30388739,1677011,4427281,1367147,3946064,218286,677244.0,817959.0,2312411.0,1036245.0,2989655.0
RJ,201808,30388739,1582753,4166927,1298921,3732256,205466,633571.0,811042.0,2288331.0,1016508.0,2921902.0
RJ,201809,30388739,1614154,4230966,1320712,3780522,207901,637818.0,823201.0,2312415.0,1031102.0,2950233.0
RJ,201810,30388739,1657762,4320078,1350511,3847489,209985,640389.0,834319.0,2325327.0,1044304.0,2965716.0
RJ,201811,30388739,1687210,4374667,1367306,3883401,210995,641396.0,843587.0,2342195.0,1054582.0,2983591.0
RJ,201812,30388739,1633366,4203797,1313498,3719454,194877,590394.0,825707.0,2290784.0,1020584.0,2881178.0
RJ,201901,30388739,1665871,4264241,1335751,3772819,195042,590376.0,842016.0,2334765.0,1037058.0,2925141.0
RJ,201902,30388739,1692716,4319164,1354410,3814549,196092,591862.0,855489.0,2364107.0,1051581.0,2955969.0
RJ,201903,30388739,1711735,4358053,1368663,3845480,197043,593852.0,864953.0,2382093.0,1061996.0,2975945.0
RJ,201904,30388739,1684397,4289391,1343493,3779353,188492,568999.0,855596.0,2360020.0,1044088.0,2929019.0
RJ,201905,30388739,1708639,4339019,1361496,3819351,189185,569917.0,869510.0,2389769.0,1058695.0,2959686.0
RJ,201906,30388739,1738465,4399632,1383247,3867803,190262,571963.0,886368.0,2426140.0,1076630.0,2998103.0
RJ,201907,30388739,1764131,4448175,1399817,3903170,190928,572674.0,898244.0,2450135.0,1089172.0,3022809.0
RJ,201908,30388739,1797744,4511086,1419282,3945352,192142,574371.0,909607.0,2471261.0,1101749.0,3045632.0
RJ,201909,30388739,1730233,4299636,1357850,3749144,177376,527309.0,893236.0,2417542.0,1070612.0,2944851.0
RJ,201910,30388739,1766841,4375119,1381533,3804472,179002,530584.0,909024.0,2452061.0,1088026.0,2982645.0
RJ,201911,30388739,1795264,4434084,1400165,3848286,179696,531723.0,922834.0,2483373.0,1102530.0,3015096.0
RJ,201912,30388739,1822666,4488926,1417491,3888188,180341,532488.0,935277.0,2511411.0,1115618.0,3043899.0
RJ,202001,30388739,1839888,4522022,1440139,3937463,180964,533827.0,941601.0,2524912.0,1122565.0,3058739.0
RJ,202002,30388739,1784397,4373872,1396762,3816846,171543,505439.0,932938.0,2503238.0,1104481.0,3008677.0
RJ,202003,30388739,1807909,4421120,1412499,3850004,172258,506818.0,941972.0,2523422.0,1114230.0,3030240.0
RJ,202004,30388739,1816471,4438637,1418542,3863581,172637,507349.0,946090.0,2532558.0,1118727.0,3039907.0
RJ,202005,30388739,1826931,4458082,1426924,3879733,173024,507747.0,952409.0,2544388.0,1125433.0,3052135.0
RJ,202006,30388739,1838543,4478736,1436239,3896801,173556,508192.0,959300.0,2556379.0,1132856.0,3064571.0
RJ,202007,30388739,1853642,4504996,1448393,3918619,174240,508840.0,968556.0,2572142.0,1142796.0,3080982.0
RJ,202008,30388739,1872713,4538743,1463692,3946651,175284,510299.0,980011.0,2592237.0,1155295.0,3102536.0
RJ,202009,30388739,1888639,4565899,1476272,3968504,176072,510961.0,989284.0,2607370.0,1165356.0,3118331.0
RJ,202010,30388739,1907380,4598221,1490837,3994293,177055,511911.0,1000189.0,2625940.0,1177244.0,3137851.0
RJ,202011,30388739,1839216,4432745,1444858,3864981,167334,483301.0,983741.0,2580922.0,1151075.0,3064223.0
RJ,202012,30388739,1854691,4460937,1457155,3888284,168141,484388.0,992878.0,2597559.0,1161019.0,3081947.0
RJ,202104,30388739,1932033,4602030,1532382,4035164,169722,480184.0,1049724.0,2709865.0,1219446.0,3190049.0
RJ,202105,30388739,1949260,4631553,1547047,4061155,170232,479711.0,1061971.0,2732223.0,1232203.0,3211934.0
RJ,202106,30388739,1969542,4665694,1564192,4090811,171188,480245.0,1075798.0,2756123.0,1246986.0,3236368.0
RJ,202107,30388739,2007057,4727959,1596809,4145952,173447,482731.0,1101721.0,2799259.0,1275168.0,3281990.0
RJ,202108,30388739,2031701,4770022,1617461,4182032,174879,484529.0,1117731.0,2826199.0,1292610.0,3310728.0
RJ,202109,30388739,2053538,4807750,1635692,4214347,176236,486397.0,1131654.0,2849906.0,1307890.0,3336303.0
RJ,202110,30388739,2078071,4850820,1655566,4250422,177673,488448.0,1146441.0,2875115.0,1324114.0,3363563.0
RJ,202111,30388739,2151051,4977524,1720839,4365891,184119,498415.0,1197377.0,2964289.0,1381496.0,3462704.0
RJ,202112,30388739,2192823,5048844,1758878,4431872,188472,505690.0,1226525.0,3014218.0,1414997.0,3519908.0
RN,201401,40207620,660657,2000709,600814,1898092,121800,418138.0,348897.0,1106788.0,470697.0,1524926.0
RN,201402,40207620,663955,2005561,602269,1899491,121750,416700.0,348378.0,1103604.0,470128.0,1520304.0
RN,201403,40207620,668161,2012306,604145,1902019,121668,415176.0,347495.0,1098723.0,469163.0,1513899.0
RN,201404,40207620,671415,2017548,605853,1904386,121613,413934.0,347073.0,1095157.0,468686.0,1509091.0
RN,201405,40207620,674272,2021614,607279,1906004,119749,401230.0,362629.0,1145400.0,482378.0,1546630.0
RN,201406,40207620,678520,2028705,609608,1909741,120171,401948.0,362661.0,1142949.0,482832.0,1544897.0
